type,monthly_charges,total_charges,paperless_billing,begin_month,begin_year,end_month,end_year,active_days,internet_fiber_optic,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,senior_citizen,gender_male,partner,dependents,multiple_lines,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
1,100.15,4459.8,True,5,2016,5,2020,1340,True,False,False,True,False,True,True,1,False,False,False,True,False,False,False
2,49.85,3370.2,True,4,2014,4,2021,2101,False,True,False,True,True,False,True,0,False,True,False,False,False,False,False
0,76.95,228.4,True,9,2019,12,2019,91,True,False,False,False,False,False,False,0,True,False,False,True,False,True,False
0,34.4,592.75,False,9,2018,9,2021,487,False,True,False,True,False,False,False,0,True,True,False,False,False,False,True
0,100.3,832.35,False,3,2019,11,2019,245,True,True,False,False,True,True,True,1,True,False,False,False,True,False,False
1,89.7,3165.6,True,3,2017,3,2020,1036,True,False,True,False,True,True,False,0,True,True,True,False,False,True,False
0,69.7,572.85,True,6,2019,6,2021,214,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
0,80.55,1411.65,True,8,2018,8,2021,518,True,False,True,False,False,False,False,1,True,False,False,True,True,False,False
0,54.45,2854.55,True,6,2015,11,2019,1614,False,False,True,True,False,True,True,1,True,False,False,False,False,True,False
0,99.5,1056.95,True,11,2018,10,2019,334,True,False,False,True,False,True,True,0,False,True,False,True,False,True,False
1,19.85,35.9,False,11,2019,1,2020,61,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,97.95,384.5,True,8,2019,12,2019,122,True,False,True,False,False,True,True,0,False,True,True,True,False,True,False
0,81.95,81.95,True,11,2019,12,2019,30,True,False,False,False,False,False,True,0,False,False,False,False,False,True,False
0,73.75,325.45,True,9,2019,1,2020,122,True,False,False,True,False,False,False,0,False,True,True,False,False,True,False
1,20.1,296.15,False,10,2018,10,2020,457,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0,80.0,80.0,False,12,2019,1,2020,31,True,False,False,False,False,False,True,0,True,True,True,False,False,True,False
1,90.15,4554.85,True,11,2015,11,2020,1522,True,False,False,True,False,False,True,0,False,True,True,True,False,True,False
2,70.85,4973.4,True,3,2014,3,2021,2132,False,True,False,True,True,False,True,0,True,True,True,False,True,False,False
0,77.65,714.15,True,2,2019,11,2019,273,True,False,False,False,False,True,False,0,False,False,False,False,False,False,False
0,85.55,85.55,True,12,2019,1,2020,31,True,False,False,True,False,True,False,0,False,False,False,False,True,False,False
0,85.3,4297.95,True,1,2016,2,2020,1461,True,False,True,False,False,True,False,0,True,True,False,False,True,False,False
1,62.05,2511.55,False,10,2016,10,2020,1187,False,True,True,True,False,True,True,0,True,False,False,False,True,False,False
2,25.1,1672.15,False,7,2014,7,2021,2010,False,False,False,False,False,False,False,1,True,False,False,True,True,False,False
0,101.3,2812.2,True,9,2017,1,2020,852,True,False,False,False,True,True,True,1,False,True,False,True,True,False,False
0,80.4,3605.2,True,3,2016,1,2020,1401,True,False,False,False,False,False,True,1,True,True,False,False,False,True,False
0,44.95,926.25,True,5,2018,5,2021,610,False,False,False,False,False,False,False,0,False,True,True,False,False,True,False
0,54.7,169.45,True,7,2019,10,2019,92,False,False,False,False,False,True,False,0,True,False,True,False,True,False,False
1,80.1,4693.2,True,3,2015,3,2020,1767,False,False,True,False,True,True,True,0,False,True,False,True,False,True,False
1,29.45,1983.15,False,8,2014,8,2020,1979,False,False,False,False,True,False,False,0,True,False,False,False,True,False,False
2,53.7,521.0,False,4,2019,4,2021,275,False,True,True,True,True,False,True,0,True,True,True,False,True,False,False
0,90.8,1951.0,False,4,2018,12,2019,609,True,False,False,True,False,True,False,1,False,True,False,True,False,True,False
0,20.55,252.75,True,4,2019,4,2021,275,False,False,False,False,False,False,False,0,False,True,False,False,False,False,True
0,19.65,68.35,True,11,2019,11,2021,61,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,50.95,307.6,False,8,2019,8,2021,153,False,True,True,False,True,False,True,0,False,False,False,False,True,False,False
2,25.45,1813.35,False,3,2014,3,2021,2132,False,False,False,False,False,False,False,0,False,True,True,True,False,False,False
1,24.7,1642.75,False,10,2014,10,2020,1918,False,False,False,False,False,False,False,0,False,False,False,True,False,False,True
2,95.2,4285.8,True,5,2016,5,2021,1340,True,False,False,False,True,True,True,0,False,True,False,False,True,False,False
1,19.7,625.05,False,8,2017,8,2020,883,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,53.75,608.0,False,11,2018,10,2019,334,False,False,False,True,False,False,False,0,True,False,False,True,False,True,False
0,29.85,75.6,False,8,2019,10,2019,61,False,False,False,False,True,False,False,0,True,False,False,False,False,False,False
1,104.05,7262.0,True,1,2014,10,2019,2099,True,False,True,True,True,True,True,0,True,False,False,False,False,False,False
2,75.5,5212.65,True,4,2014,4,2021,2101,False,False,True,True,True,True,False,1,False,False,False,True,False,False,False
0,45.85,45.85,True,9,2019,10,2019,30,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
1,95.65,5471.75,False,6,2015,6,2020,1675,True,True,True,True,True,False,False,1,False,True,False,True,False,True,False
0,74.9,469.8,True,5,2019,11,2019,184,True,False,False,False,False,False,False,0,True,False,False,True,False,True,False
2,88.65,5321.25,False,1,2015,1,2021,1826,False,False,True,True,True,True,True,0,False,False,False,True,True,False,False
2,84.65,5377.8,True,11,2014,11,2021,1887,True,True,False,False,True,False,False,0,True,True,False,True,True,False,False
0,94.75,759.55,True,6,2019,6,2021,214,True,False,False,True,False,True,True,0,True,True,True,False,False,True,False
0,100.75,4669.2,False,3,2016,3,2021,1401,True,True,True,False,True,True,False,0,True,False,False,True,False,False,True
0,81.0,371.65,True,5,2019,10,2019,153,True,False,True,False,False,False,False,1,False,True,False,True,False,True,False
2,52.5,1208.15,True,2,2018,2,2021,699,False,True,True,True,True,False,True,0,False,True,True,False,False,False,True
0,80.1,217.55,False,8,2019,11,2019,92,True,False,False,True,True,False,False,0,False,False,False,False,True,False,False
0,19.85,63.75,False,8,2019,11,2019,92,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0,24.1,409.9,False,6,2018,11,2019,518,False,False,False,False,False,False,False,0,False,True,True,True,False,False,True
2,26.0,1796.55,True,5,2014,5,2021,2071,False,False,False,False,False,False,False,0,True,True,True,True,False,False,False
0,34.95,610.2,True,7,2018,7,2021,549,False,True,True,False,False,False,False,0,True,True,True,False,False,False,True
1,25.1,171.0,False,8,2019,8,2020,153,False,False,False,False,False,False,False,0,True,True,False,True,False,False,True
2,76.15,4929.55,False,9,2014,9,2021,1948,False,True,False,True,True,False,True,0,True,True,False,True,False,False,False
0,86.6,1281.0,True,6,2018,10,2019,487,True,False,False,False,False,True,False,1,True,False,False,True,False,True,False
1,90.15,4916.95,True,7,2015,7,2020,1645,False,True,True,True,True,True,True,0,False,True,False,True,False,True,False
0,85.55,85.55,True,12,2019,1,2020,31,True,False,False,True,False,True,False,0,False,False,False,False,True,False,False
1,24.05,1301.9,False,9,2015,9,2020,1583,False,False,False,False,False,False,False,0,True,False,False,True,False,False,False
2,59.5,4144.8,False,4,2014,4,2021,2101,False,True,False,True,True,True,True,0,True,True,True,False,False,False,False
2,71.0,4386.2,False,9,2014,9,2021,1948,False,True,True,True,False,False,True,0,False,True,False,False,False,False,False
0,83.8,1029.75,True,12,2018,12,2019,365,True,False,True,True,True,False,False,1,True,False,False,False,False,False,True
2,23.9,1663.5,False,3,2014,3,2021,2132,False,False,False,False,False,False,False,0,False,True,True,True,True,False,False
1,40.9,1383.6,False,3,2017,3,2020,1036,False,False,False,False,True,True,False,0,False,True,True,False,False,False,True
0,54.65,482.25,False,6,2019,6,2021,214,False,True,True,False,False,False,False,0,False,True,True,False,False,False,True
0,106.9,1364.3,True,12,2018,1,2020,396,True,False,True,True,False,True,True,1,True,False,False,True,False,True,False
2,115.55,8425.3,True,2,2014,2,2021,2160,True,True,True,True,True,True,True,0,True,True,False,True,False,True,False
0,103.9,2254.2,True,4,2018,1,2020,640,True,True,False,True,False,True,True,0,False,True,False,True,False,True,False
1,61.05,1540.2,False,1,2018,1,2020,730,False,True,True,True,False,True,True,0,False,False,False,False,False,True,False
0,96.05,1740.7,True,4,2018,10,2019,548,True,True,False,False,False,True,True,0,False,False,False,False,False,True,False
0,70.25,2868.05,False,7,2016,12,2019,1248,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False
0,91.85,257.05,False,7,2019,10,2019,92,True,False,False,True,False,False,True,0,True,False,True,True,False,True,False
0,25.3,25.3,True,12,2019,1,2020,31,False,False,False,False,False,False,False,0,True,False,True,False,False,True,False
0,96.05,1740.7,True,4,2018,10,2019,548,True,True,False,False,False,True,True,0,False,False,False,False,False,True,False
0,44.4,44.4,True,11,2019,12,2019,30,False,False,False,False,False,False,False,0,True,False,True,False,False,True,False
0,93.5,362.2,True,7,2019,11,2019,123,True,False,True,False,True,False,True,0,False,False,False,True,False,True,False
1,84.15,4164.4,True,12,2015,12,2020,1492,False,False,True,True,True,True,True,0,False,True,True,True,True,False,False
0,54.45,3687.75,False,6,2014,6,2021,2040,False,True,False,False,False,False,False,0,False,False,False,True,False,False,True
0,43.95,85.1,False,12,2019,12,2021,31,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False
1,53.45,3053.0,False,5,2015,5,2020,1706,False,True,True,False,False,False,False,0,False,True,True,False,False,True,False
0,84.05,966.55,True,2,2019,3,2019,28,True,False,False,False,False,True,False,0,False,False,True,True,False,True,False
1,110.85,7491.75,True,6,2014,12,2019,2009,True,False,True,True,True,True,True,1,True,True,False,True,False,True,False
2,19.2,1123.65,True,12,2014,12,2021,1857,False,False,False,False,False,False,False,0,False,False,False,False,True,False,False
2,20.0,935.9,False,2,2016,2,2021,1430,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,104.5,3684.95,True,2,2017,3,2017,28,True,True,False,True,False,True,True,0,False,True,True,True,True,False,False
0,89.7,1047.7,False,12,2018,11,2019,335,True,False,False,False,False,True,True,1,False,False,False,False,False,False,False
0,84.4,556.35,True,4,2019,10,2019,183,True,False,True,False,False,False,True,0,True,False,False,False,False,True,False
1,103.75,3361.05,True,2,2017,11,2019,1003,True,True,False,True,True,True,True,0,False,True,False,False,False,True,False
0,45.35,141.5,True,8,2019,11,2019,92,False,False,False,False,False,False,False,0,True,False,False,False,False,True,False
2,113.65,8166.8,False,3,2014,3,2021,2132,True,True,True,True,True,True,True,0,False,True,True,True,True,False,False
0,101.35,780.5,False,4,2019,12,2019,244,True,False,False,True,False,True,True,1,False,False,False,True,False,True,False
0,93.3,93.3,True,10,2019,11,2019,31,True,False,False,False,False,True,True,0,True,False,True,True,False,True,False
0,96.9,2085.45,True,3,2018,3,2021,671,True,False,False,True,True,True,False,0,True,False,False,True,True,False,False
0,109.1,5647.95,True,10,2015,10,2021,1553,True,True,True,True,False,True,True,1,False,True,False,True,False,True,False
0,75.9,143.35,True,9,2019,11,2019,61,True,False,False,False,False,False,False,0,False,False,False,True,False,True,False
1,71.7,1497.05,False,5,2018,5,2020,610,False,False,True,True,False,False,True,1,False,True,False,True,False,False,False
2,18.95,1031.1,True,8,2015,8,2021,1614,False,False,False,False,False,False,False,1,False,True,False,False,False,False,True
0,44.55,174.3,True,8,2019,12,2019,122,False,False,False,False,False,True,True,0,True,False,False,False,False,True,False
2,19.6,1441.65,False,6,2014,6,2021,2040,False,False,False,False,False,False,False,0,False,False,False,False,True,False,False
0,54.6,1803.7,True,5,2017,5,2021,975,False,False,False,True,True,True,True,1,True,False,False,False,False,True,False
1,19.45,113.5,False,8,2019,8,2020,153,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,60.4,272.15,True,6,2019,10,2019,122,False,True,True,False,True,False,False,0,False,False,False,False,False,False,True
0,88.05,4367.35,True,11,2015,1,2020,1522,True,False,True,False,False,True,False,1,False,True,False,True,False,True,False
1,20.3,31.9,False,12,2019,12,2020,31,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,49.9,49.9,True,9,2019,10,2019,30,False,False,False,False,True,False,False,0,True,False,True,False,False,False,True
2,20.1,1087.7,True,5,2015,5,2021,1706,False,False,False,False,False,False,False,0,False,True,True,False,False,False,False
0,50.5,50.5,True,12,2019,1,2020,31,False,False,False,True,False,False,False,0,True,False,False,False,False,True,False
0,45.3,45.3,True,9,2019,10,2019,30,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False
1,105.6,6068.65,True,6,2015,6,2020,1675,True,True,True,True,False,True,True,0,False,True,False,False,True,False,False
0,88.45,370.65,True,8,2019,12,2019,122,True,False,False,False,False,True,True,0,True,False,False,False,False,True,False
0,84.95,2169.75,False,8,2017,10,2019,791,True,False,True,False,False,False,True,1,False,True,False,False,False,True,False
2,94.9,3616.25,True,12,2016,12,2021,1126,True,False,False,True,True,True,False,0,True,True,True,True,False,False,False
0,81.45,1671.6,True,6,2018,6,2021,579,True,False,False,False,False,False,True,1,False,False,False,False,False,True,False
0,86.85,1564.4,True,7,2018,7,2021,549,True,False,False,False,False,True,False,0,False,True,False,True,False,True,False
1,42.35,1716.45,True,6,2016,10,2019,1217,False,True,True,True,False,False,False,0,True,True,False,False,False,True,False
0,35.75,1022.5,False,12,2017,12,2021,761,False,False,False,True,True,False,False,0,True,False,False,False,False,True,False
0,80.5,2088.45,True,2,2018,3,2018,28,True,False,True,False,False,False,False,1,True,False,False,True,False,True,False
0,88.45,370.65,True,8,2019,12,2019,122,True,False,False,False,False,True,True,0,True,False,False,False,False,True,False
0,59.7,1825.5,False,7,2017,7,2021,914,False,False,False,False,False,False,True,0,True,True,True,True,False,False,False
2,80.55,2471.6,False,7,2017,7,2021,914,False,False,True,False,True,True,True,0,False,True,True,True,False,False,False
0,39.05,669.85,True,7,2018,1,2020,549,False,False,False,True,False,True,False,0,False,True,False,False,False,True,False
0,40.15,130.75,True,9,2019,12,2019,91,False,False,False,True,False,True,False,0,True,False,False,False,False,False,True
2,19.85,916.0,False,2,2016,2,2021,1430,False,False,False,False,False,False,False,0,True,False,False,False,True,False,False
0,29.65,90.05,False,11,2019,11,2021,61,False,False,True,False,False,False,False,0,False,False,True,False,False,False,True
0,36.45,36.45,True,9,2019,10,2019,30,False,False,False,False,False,True,False,1,False,False,False,False,False,True,False
0,65.45,937.6,True,9,2018,11,2019,426,False,True,True,False,False,True,False,0,True,True,True,False,False,True,False
2,20.1,1079.45,False,8,2015,8,2021,1614,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
2,19.85,1128.1,False,2,2015,2,2021,1795,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False
0,104.4,3409.6,True,1,2017,10,2019,1003,True,False,True,True,False,True,True,0,False,True,False,True,False,True,False
2,19.4,1110.35,True,9,2015,9,2021,1583,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
1,19.15,638.0,True,3,2017,3,2020,1036,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
2,20.55,945.7,True,3,2016,3,2021,1401,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0,54.85,355.1,False,8,2019,8,2021,153,False,False,False,False,False,True,False,0,False,True,True,False,False,True,False
1,93.55,3055.5,True,5,2017,5,2020,975,True,True,True,False,True,False,True,1,True,True,False,False,False,True,False
2,71.05,1524.85,False,5,2018,5,2021,610,False,True,True,False,True,True,False,0,False,False,False,False,True,False,False
0,63.6,155.65,True,10,2019,1,2020,92,False,False,False,False,True,True,False,0,False,False,False,True,False,True,False
0,20.35,41.85,False,12,2019,12,2021,31,False,False,False,False,False,False,False,0,False,True,False,False,False,False,True
0,53.4,188.7,False,9,2019,12,2019,91,False,False,False,False,False,True,False,0,True,False,False,False,True,False,False
0,75.35,564.65,True,7,2019,7,2021,184,True,False,False,False,False,False,False,0,False,False,False,True,False,True,False
0,40.0,223.45,False,7,2019,12,2019,153,False,True,False,True,True,False,False,0,True,False,False,False,False,False,True
0,19.25,19.25,False,10,2019,11,2019,31,False,False,False,False,False,False,False,0,True,False,True,False,False,False,True
2,25.0,1501.75,False,1,2015,1,2021,1826,False,False,False,False,False,False,False,1,True,True,False,True,False,False,False
0,100.65,5688.05,True,2,2015,10,2019,1703,True,False,False,True,False,True,True,1,False,True,False,True,False,False,False
2,65.0,2879.9,True,3,2016,3,2021,1401,False,True,False,True,True,False,False,0,False,False,False,True,False,False,True
0,79.55,723.4,True,3,2019,12,2019,275,True,False,False,False,False,False,True,0,False,False,False,False,False,True,False
0,113.6,4594.95,True,5,2016,10,2019,1248,True,True,True,True,True,True,True,0,False,True,False,True,False,False,False
0,94.45,498.1,True,8,2019,1,2020,153,True,False,False,True,False,True,True,0,True,True,False,False,False,True,False
0,87.1,341.45,True,6,2019,10,2019,122,True,False,False,True,True,False,False,0,False,False,True,True,False,False,True
0,100.15,6283.3,True,9,2014,11,2019,1887,True,False,True,True,False,True,True,0,False,True,True,False,False,True,False
0,88.3,2467.75,False,10,2017,1,2020,822,True,False,False,True,False,False,True,1,False,False,False,True,True,False,False
0,64.9,716.1,True,3,2019,3,2021,306,False,False,False,False,False,True,True,0,False,False,False,False,False,True,False
0,19.55,19.55,False,9,2019,10,2019,30,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
2,19.65,1161.75,False,2,2015,2,2021,1795,False,False,False,False,False,False,False,0,True,True,True,False,True,False,False
1,19.95,1126.75,False,6,2015,6,2020,1675,False,False,False,False,False,False,False,0,True,True,False,False,True,False,False
0,74.4,527.9,True,6,2019,1,2020,214,True,False,False,False,False,False,False,1,True,True,False,True,False,False,True
0,49.4,106.55,True,11,2019,1,2020,61,False,False,False,False,False,False,False,0,False,False,False,True,False,True,False
0,59.6,2970.3,False,1,2016,2,2020,1461,False,True,True,False,True,False,False,0,True,True,True,False,True,False,False
0,81.55,4509.5,True,7,2015,7,2021,1645,True,False,True,True,False,False,False,0,False,False,False,False,False,True,False
0,95.3,5567.45,True,5,2015,5,2021,1706,True,False,True,True,True,True,False,1,False,True,True,False,True,False,False
0,21.05,235.8,False,2,2019,3,2019,28,False,False,False,False,False,False,False,0,True,False,True,False,True,False,False
1,20.05,923.1,True,1,2016,1,2020,1461,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False
1,24.5,343.6,False,1,2019,1,2020,365,False,False,False,False,False,False,False,0,True,True,True,True,False,False,False
0,49.25,90.35,True,8,2019,10,2019,61,False,False,False,True,False,True,True,0,True,False,False,False,False,True,False
1,23.3,1623.15,True,2,2014,2,2020,2160,False,False,False,False,False,False,False,0,False,True,True,True,False,False,False
2,66.9,4370.25,False,8,2014,8,2021,1979,False,True,True,True,False,False,False,0,False,True,False,True,False,False,False
0,69.4,69.4,False,9,2019,10,2019,30,True,False,False,False,False,False,False,0,True,False,False,False,False,False,True
2,106.35,7261.75,True,5,2014,5,2021,2071,True,True,True,False,True,True,True,0,True,True,True,False,True,False,False
0,64.3,445.95,False,7,2019,7,2021,184,False,False,False,True,True,True,False,0,True,False,False,False,False,False,False
0,74.55,824.75,True,12,2018,11,2019,335,True,False,True,False,False,False,False,0,True,False,False,False,False,True,False
0,104.1,5135.15,True,3,2016,3,2021,1401,True,False,True,True,False,True,True,0,True,True,False,True,False,True,False
2,94.35,5703.0,True,1,2015,1,2021,1826,True,False,True,False,True,False,True,0,False,True,False,True,False,False,False
2,19.35,1263.85,False,11,2014,11,2021,1887,False,False,False,False,False,False,False,0,False,True,True,False,False,True,False
1,115.05,7133.45,True,12,2014,12,2020,1857,True,True,True,True,True,True,True,0,False,False,False,True,True,False,False
2,115.1,7008.15,False,1,2015,1,2021,1826,True,True,True,True,True,True,True,0,False,True,True,True,True,False,False
0,101.15,842.9,False,5,2019,1,2020,245,True,False,True,True,False,True,True,0,False,True,False,False,False,True,False
0,81.3,416.3,True,5,2019,10,2019,153,True,False,True,False,False,False,False,0,True,True,False,True,False,True,False
0,24.45,86.6,True,9,2019,1,2020,122,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False
0,54.75,54.75,True,12,2019,1,2020,31,False,False,False,False,False,False,True,0,False,False,False,False,False,False,True
0,95.0,95.0,True,9,2019,10,2019,30,True,True,False,False,False,True,True,0,True,True,False,False,False,True,False
0,69.35,69.35,True,10,2019,11,2019,31,True,False,False,False,False,False,False,0,True,False,False,False,False,True,False
0,82.0,1127.2,True,12,2018,1,2020,396,True,False,False,False,False,False,True,1,False,False,False,True,False,True,False
2,88.55,6362.35,False,2,2014,2,2021,2160,False,True,True,True,True,True,True,0,True,False,False,True,True,False,False
2,109.75,6110.2,False,4,2015,10,2019,1644,True,True,True,True,True,True,True,0,True,True,False,False,False,False,False
0,68.95,68.95,True,10,2019,11,2019,31,True,False,False,False,False,False,False,0,False,True,False,False,False,True,False
0,101.15,842.9,False,5,2019,1,2020,245,True,False,True,True,False,True,True,0,False,True,False,False,False,True,False
0,25.2,25.2,False,9,2019,10,2019,30,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0,94.2,4186.3,True,4,2016,10,2019,1278,True,False,False,False,False,True,True,0,False,True,True,True,False,True,False
0,73.9,2217.15,True,6,2017,1,2020,944,True,False,False,False,False,False,False,1,False,False,False,True,False,True,False
0,88.5,3645.05,True,9,2016,9,2021,1217,True,False,True,False,False,True,False,0,False,False,True,True,False,False,False
0,94.65,2649.15,False,5,2017,10,2019,883,True,True,False,False,False,True,True,0,True,True,True,False,True,False,False
1,100.0,5509.3,True,4,2015,11,2019,1675,True,False,False,True,False,True,True,1,False,False,False,True,False,True,False
0,55.0,771.95,True,12,2018,12,2021,396,False,False,False,True,True,True,True,0,True,False,False,False,False,True,False
0,106.75,6252.9,True,1,2015,12,2019,1795,True,True,True,True,True,True,False,0,True,True,False,True,False,True,False
0,87.1,341.45,True,6,2019,10,2019,122,True,False,False,True,True,False,False,0,False,False,True,True,False,False,True
0,56.5,235.1,False,6,2019,10,2019,122,False,False,True,False,True,False,False,0,False,True,True,False,False,False,True
0,84.6,84.6,True,10,2019,11,2019,31,True,True,False,False,False,False,True,0,True,False,False,False,False,False,True
2,103.4,7372.65,True,1,2014,1,2020,2191,True,False,True,True,False,True,True,0,True,True,True,True,False,True,False
2,81.3,5129.3,True,10,2014,10,2021,1918,False,True,True,True,True,False,True,0,False,True,False,True,False,False,True
1,83.7,2633.3,False,6,2017,6,2020,944,False,False,True,True,True,True,True,0,True,False,True,True,True,False,False
0,71.8,1167.8,True,9,2018,1,2020,487,True,False,False,False,False,False,False,1,True,True,False,False,False,False,False
0,53.85,259.8,False,6,2019,11,2019,153,False,True,False,False,True,False,False,0,False,False,False,False,True,False,False
0,69.55,69.55,True,10,2019,11,2019,31,True,False,False,False,False,False,False,1,False,True,False,False,False,True,False
2,19.55,520.55,False,11,2017,11,2021,791,False,False,False,False,False,False,False,0,True,True,False,False,False,False,False
0,95.35,660.9,True,4,2019,11,2019,214,True,False,False,True,False,True,True,0,False,False,False,False,False,True,False
0,20.4,745.3,True,10,2016,10,2021,1187,False,False,False,False,False,False,False,0,True,True,True,False,False,False,False
0,76.05,231.8,True,7,2019,10,2019,92,True,False,False,False,False,False,False,1,True,False,False,True,False,True,False
2,105.6,7581.5,False,2,2014,2,2021,2160,True,True,True,True,True,False,True,0,True,True,False,True,False,False,False
2,99.5,5424.25,False,9,2015,9,2021,1583,True,True,True,True,True,False,True,0,False,False,False,False,False,False,True
0,89.55,89.55,True,9,2019,10,2019,30,True,False,False,False,False,True,True,0,True,False,False,False,False,True,False
2,20.2,735.9,False,12,2016,12,2021,1126,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True
0,70.4,154.8,True,12,2019,12,2021,31,True,False,False,False,False,False,False,0,False,True,False,False,True,False,False
1,97.0,6430.9,False,10,2014,10,2020,1918,True,True,True,True,False,False,True,1,False,True,False,False,False,False,False
0,20.9,20.9,False,11,2019,12,2019,30,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0,73.9,2217.15,True,6,2017,1,2020,944,True,False,False,False,False,False,False,1,False,False,False,True,False,True,False
2,108.4,7767.25,True,2,2014,2,2021,2160,True,True,True,True,False,True,True,0,True,True,True,True,True,False,False
0,74.65,544.55,False,6,2019,1,2020,214,True,False,False,True,False,False,False,0,True,False,False,False,False,False,True
0,74.2,1133.9,True,8,2018,11,2019,457,True,False,False,False,False,False,False,1,True,False,False,True,True,False,False
2,103.4,7372.65,True,1,2014,1,2020,2191,True,False,True,True,False,True,True,0,True,True,True,True,False,True,False
1,95.85,5016.25,True,9,2015,9,2020,1583,True,False,False,False,False,True,True,1,False,True,False,True,True,False,False
2,20.1,1389.6,False,3,2014,3,2021,2132,False,False,False,False,False,False,False,0,False,True,True,False,False,False,False
1,89.55,3729.75,True,9,2016,9,2020,1217,True,False,True,False,True,True,False,0,True,False,False,False,False,True,False
2,109.95,7852.4,True,2,2014,2,2021,2160,True,True,True,False,True,True,True,0,True,True,False,True,True,False,False
0,65.45,937.6,True,9,2018,11,2019,426,False,True,True,False,False,True,False,0,True,True,True,False,False,True,False
2,108.05,7532.15,True,11,2013,10,2019,2160,True,True,False,True,True,True,True,0,True,False,False,True,False,True,False
0,70.0,2416.1,True,3,2017,1,2020,1036,True,False,False,False,False,False,False,0,False,False,False,False,True,False,False
2,66.85,4758.8,False,2,2014,2,2021,2160,False,True,False,True,True,False,False,0,False,True,True,True,False,False,False
0,35.45,106.85,True,7,2019,10,2019,92,False,True,True,False,False,False,False,0,True,False,False,False,False,False,True
0,95.65,167.3,False,8,2019,10,2019,61,True,False,True,False,False,True,True,0,True,False,False,False,False,True,False
1,29.9,1388.75,False,2,2016,2,2020,1430,False,False,True,False,False,False,False,1,False,True,True,False,False,False,False
0,80.9,1152.8,True,12,2018,12,2021,396,True,False,False,False,False,False,True,0,False,True,True,False,False,False,False
1,20.15,405.6,False,3,2018,3,2020,671,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False
2,80.6,4299.95,False,8,2015,8,2021,1614,False,True,False,True,True,True,True,0,False,False,False,False,False,True,False
0,79.6,195.05,True,8,2019,10,2019,61,True,False,False,False,False,False,True,1,False,False,False,False,False,True,False
0,80.45,1072.0,True,10,2018,12,2019,426,True,False,False,True,False,False,False,0,False,False,False,True,False,True,False
0,88.2,1775.8,True,3,2018,10,2019,579,True,False,True,False,False,True,False,1,True,False,False,True,False,True,False
0,20.55,20.55,False,12,2019,1,2020,31,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,55.15,1206.05,False,1,2018,11,2019,669,False,False,True,False,True,False,False,0,False,True,True,False,False,True,False
0,106.35,3549.25,True,2,2017,12,2019,1033,True,False,True,True,False,True,True,0,True,False,False,True,False,True,False
0,76.0,1130.85,True,7,2018,10,2019,457,True,False,False,False,False,False,False,0,True,False,False,True,False,False,True
0,107.35,5118.95,True,2,2016,1,2020,1430,True,False,False,True,True,True,True,0,True,True,True,True,False,False,False
0,104.2,3243.45,True,3,2017,10,2019,944,True,False,False,True,True,True,True,0,False,True,True,True,False,True,False
2,25.05,1629.2,False,6,2014,6,2021,2040,False,False,False,False,False,False,False,0,True,True,False,True,True,False,False
1,20.15,456.85,False,2,2018,2,2020,699,False,False,False,False,False,False,False,0,False,True,False,False,False,False,True
1,103.4,5236.4,True,12,2015,12,2020,1492,True,False,True,True,True,True,True,0,True,True,True,False,False,False,False
0,86.2,1270.2,False,7,2018,10,2019,457,True,True,False,False,False,True,False,0,False,False,False,False,False,True,False
0,44.7,93.7,True,11,2019,1,2020,61,False,False,False,False,False,False,False,1,True,False,False,False,False,True,False
0,69.6,69.6,True,12,2019,1,2020,31,True,False,False,False,False,False,False,1,False,False,False,False,False,True,False
0,60.0,60.0,True,12,2019,1,2020,31,False,True,True,False,True,False,False,0,False,False,True,False,False,True,False
1,48.35,1067.15,True,12,2017,11,2019,700,False,False,False,False,False,False,False,0,True,True,True,True,True,False,False
